Treatment,Replicate,Value
Treatment B,Rep2,75.96963644676535
Treatment B,Rep2,68.61860321912242
Treatment B,Rep2,63.54343214644993
Treatment B,Rep2,71.68517412486239
Treatment B,Rep2,61.69116084529861
Treatment B,Rep2,85.16961091071211
Treatment B,Rep2,67.85482485685273
Treatment B,Rep2,88.1445048045017
Treatment B,Rep2,60.12943173216924
Treatment B,Rep2,70.32260245257385
Treatment B,Rep2,66.3213116168296
Treatment B,Rep2,76.94836898932674
Treatment B,Rep2,78.75244366791014
Treatment B,Rep2,73.89273802398671
Treatment B,Rep2,60.199677612559825
Treatment B,Rep2,70.78203985065193
Treatment B,Rep2,55.55563530411645
Treatment B,Rep2,69.09204836513071
Treatment B,Rep2,85.26796281008939
Treatment B,Rep2,75.33782405592108
Treatment B,Rep2,76.6658523753601
Treatment B,Rep2,63.911105200406425
Treatment B,Rep2,72.7763664895678
Treatment B,Rep2,76.90187146040066
Treatment B,Rep2,86.5852146025281
Treatment B,Rep2,66.25777412601782
Treatment B,Rep2,57.63908681310875
Treatment B,Rep2,94.94554247376063
Treatment B,Rep2,61.570332439376244
Treatment B,Rep2,71.4535526159344
Treatment B,Rep2,54.281938961380206
Treatment B,Rep2,73.09128716331094
Treatment B,Rep2,78.61867971354354
Treatment B,Rep2,86.54179023193713
Treatment B,Rep2,70.31169004856021
Treatment B,Rep2,74.29424167787722
Treatment B,Rep2,65.5756611064452
Treatment B,Rep2,68.20708484952509
Treatment B,Rep2,65.85104083206143
Treatment B,Rep2,70.99165762101305
Treatment B,Rep2,76.27505716661459
Treatment B,Rep2,82.17814881563953
Treatment B,Rep2,64.61969362385753
Treatment B,Rep2,77.40619509948502
Treatment B,Rep2,81.01159086743692
Treatment B,Rep2,76.42018493145119
Treatment B,Rep2,49.33042288517088
Treatment B,Rep2,92.51303761452694
Treatment B,Rep2,66.31931321378676
Treatment B,Rep2,71.99049804769167
Treatment B,Rep2,61.44892999278443
Treatment B,Rep2,61.619884503099875
Treatment B,Rep2,62.733539206116646
Treatment B,Rep2,65.15099831246299
Treatment B,Rep2,75.03235841500198
Treatment B,Rep2,78.3037121923548
Treatment B,Rep2,80.14356137503047
Treatment B,Rep2,59.810495723975265
Treatment B,Rep2,60.85137916918669
Treatment B,Rep2,68.61363876129998
Treatment B,Rep2,50.36197864762262
Treatment B,Rep2,69.20311508396223
Treatment B,Rep2,81.61254122928744
Treatment B,Rep2,79.32543913188813
Treatment B,Rep2,56.522880396005434
Treatment B,Rep2,73.71636931645237
Treatment B,Rep2,72.7289595134095
Treatment B,Rep2,62.16174487879624
Treatment B,Rep2,82.88048884451914
Treatment B,Rep2,52.358164652199925
Treatment B,Rep2,76.55266094446833
Treatment B,Rep2,79.61124500132561
Treatment B,Rep2,76.24944051593167
Treatment B,Rep2,66.65209540390295
Treatment B,Rep2,77.15516334905541
Treatment B,Rep2,68.04771806268405
Treatment B,Rep2,77.52437501241693
Treatment B,Rep2,66.69055646280782
Treatment B,Rep2,68.16398371372964
Treatment B,Rep2,76.63755367452104
Treatment B,Rep2,59.76727772355549
Treatment B,Rep2,85.32693424274838
Treatment B,Rep2,82.8958020561612
Treatment B,Rep2,57.13398862461101
Treatment B,Rep2,83.47103343639104
Treatment B,Rep2,70.86368113359589
Treatment B,Rep2,53.803658483375266
Treatment B,Rep2,86.04791633863941
Treatment B,Rep2,74.75619352061959
Treatment B,Rep2,54.675612646805305
Treatment B,Rep2,60.84886702128678
Treatment B,Rep2,68.46991046477198
Treatment B,Rep2,66.49609262822129
Treatment B,Rep2,72.03115747112074
Treatment B,Rep2,66.19973157712947
Treatment B,Rep2,81.40791924821809
Treatment B,Rep2,74.67503654307878
Treatment B,Rep2,67.3292072832981
Treatment B,Rep2,71.42989349008218
Treatment B,Rep2,71.4141088563121
Treatment B,Rep2,73.84104559868656
Treatment B,Rep2,85.01995676438243
Treatment B,Rep2,79.41983360232821
Treatment B,Rep2,85.54099304218114
Treatment B,Rep2,89.24077082846996
Treatment B,Rep2,94.78680172727621
Treatment B,Rep2,64.33367550813635
Treatment B,Rep2,57.857513257250254
Treatment B,Rep2,48.274112542360655
Treatment B,Rep2,85.03391838697613
Treatment B,Rep2,71.13737611443585
Treatment B,Rep2,67.12038245344942
Treatment B,Rep2,86.1436871314149
Treatment B,Rep2,76.4452020489583
Treatment B,Rep2,70.02907806466204
Treatment B,Rep2,54.97180545735627
Treatment B,Rep2,53.85219581073126
Treatment B,Rep2,72.38378021124008
Treatment B,Rep2,82.48185880868887
Treatment B,Rep2,55.31320087418176
Treatment B,Rep2,65.30291818883704
Treatment B,Rep2,84.15594897552876
Treatment B,Rep2,78.11220421595002
Treatment B,Rep2,64.33016392207628
Treatment B,Rep2,72.82115230884705
Treatment B,Rep2,65.40225298582847
Treatment B,Rep2,75.86716612378318
Treatment B,Rep2,57.42953428243584
Treatment B,Rep2,59.251034895984304
Treatment B,Rep2,60.68514385710236
Treatment B,Rep2,80.89510442586044
Treatment B,Rep2,64.3634019635061
Treatment B,Rep2,74.39231665216043
Treatment B,Rep2,65.40907566647172
Treatment B,Rep2,76.65791747628319
Treatment B,Rep2,63.967304795368726
Treatment B,Rep2,67.33125448621719
Treatment B,Rep2,62.8034481298
Treatment B,Rep2,61.23394400837792
Treatment B,Rep2,71.03469829586824
Treatment B,Rep2,82.56787330688483
Treatment B,Rep2,71.98515531261292
Treatment B,Rep2,87.4973912513321
Treatment B,Rep2,68.88342950138835
Treatment B,Rep2,77.35312213965155
Treatment B,Rep2,74.7665696590556
Treatment B,Rep2,86.52984246861463
Treatment B,Rep2,86.12989353740744
Treatment B,Rep2,58.216311049229056
Treatment B,Rep2,74.61442272021611
Treatment B,Rep2,74.91159689589088
Treatment B,Rep2,76.19016524951
Treatment B,Rep2,91.3930726098313
Treatment B,Rep2,76.04699686100062
Treatment B,Rep2,80.99862527822343
Treatment B,Rep2,67.25434864115319
Treatment B,Rep2,71.26584184003711
Treatment B,Rep2,73.55243527036914
Treatment B,Rep2,69.16935408277563
Treatment B,Rep2,69.28671344942306
Treatment B,Rep2,82.08685124262881
Treatment B,Rep2,90.37571518173469
Treatment B,Rep2,76.39202300043328
Treatment B,Rep2,69.62966122384584
Treatment B,Rep2,68.7003065241359
Treatment B,Rep2,75.00565926263987
Treatment B,Rep2,70.95903503427724
Treatment B,Rep2,84.69109635734915
Treatment B,Rep2,69.78621656479025
Treatment B,Rep2,72.44655253108385
Treatment B,Rep2,57.17045470116204
Treatment B,Rep2,80.2657162926565
Treatment B,Rep2,65.32420315618387
Treatment B,Rep2,82.02879043044712
Treatment B,Rep2,57.53951594247305
Treatment B,Rep2,77.89975551184915
Treatment B,Rep2,70.45430923958865
Treatment B,Rep2,71.43263994373231
Treatment B,Rep2,71.00750081428372
Treatment B,Rep2,54.29256648423666
Treatment B,Rep2,61.06739711304189
Treatment B,Rep2,65.37257319334493
Treatment B,Rep2,63.41183990238295
Treatment B,Rep2,80.709710838932
Treatment B,Rep2,71.09682198786105
Treatment B,Rep2,74.37754935107624
Treatment B,Rep2,75.49496624467082
Treatment B,Rep2,61.67529755822989
Treatment B,Rep2,74.63584811544966
Treatment B,Rep2,63.17436230166459
Treatment B,Rep2,78.05855378184575
Treatment B,Rep2,63.18424819010819
Treatment B,Rep2,94.49877926699686
Treatment B,Rep2,57.05017733256723
Treatment B,Rep2,66.99665598284697
Treatment B,Rep2,69.38684599117616
Treatment B,Rep2,75.85442435524065
Treatment B,Rep2,67.68689789713555
Treatment B,Rep2,74.05436988025997
Treatment B,Rep2,73.7739179907472
Treatment B,Rep2,60.5148887144305
Treatment B,Rep2,65.27706279658335
Treatment B,Rep2,69.37937277211215
Treatment B,Rep2,63.01092676988125
Treatment B,Rep2,54.09256108939083
Treatment B,Rep2,84.68050505739241
Treatment B,Rep2,79.87710401927706
Treatment B,Rep2,86.25398085882442
Treatment B,Rep2,71.92102616714692
Treatment B,Rep2,64.10927769571461
Treatment B,Rep2,72.01793845414997
Treatment B,Rep2,74.46298251600378
Treatment B,Rep2,69.883964994452
Treatment B,Rep2,78.38617554041176
Treatment B,Rep2,66.83751359595003
Treatment B,Rep2,83.51110068957976
Treatment B,Rep2,85.72635446963247
Treatment B,Rep2,64.77744709940048
Treatment B,Rep2,57.84099422152262
Treatment B,Rep2,80.0163181304721
Treatment B,Rep2,62.61173779351292
Treatment B,Rep2,73.59370732984252
Treatment B,Rep2,73.83727593879337
Treatment B,Rep2,72.95771163799162
Treatment B,Rep2,74.88042736254863
Treatment B,Rep2,60.98660219268086
Treatment B,Rep2,87.25542190895068
Treatment B,Rep2,77.89853376067059
Treatment B,Rep2,78.31985682302076
Treatment B,Rep2,64.12453388904633
Treatment B,Rep2,83.21818916608414
Treatment B,Rep2,71.29346005875652
Treatment B,Rep2,68.26943595762086
Treatment B,Rep2,64.39777800166668
Treatment B,Rep2,79.79371938536379
Treatment B,Rep2,58.43201228748785
Treatment B,Rep2,72.37263463697296
Treatment B,Rep2,71.88207804260105
Treatment B,Rep2,79.11052396574954
Treatment B,Rep2,79.27359109442102
Treatment B,Rep2,59.84728580034256
Treatment B,Rep2,50.03153805875728
Treatment B,Rep2,60.58382980508917
Treatment B,Rep2,61.65297240102693
Treatment B,Rep2,69.96941872327812
Treatment B,Rep2,74.53678973118124
Treatment B,Rep2,73.74869874572738
Treatment B,Rep2,76.55397546004014
Treatment B,Rep2,79.98284079567823
Treatment B,Rep2,77.18757328865333
Treatment B,Rep2,70.82959171395488
Treatment B,Rep2,72.9851394524559
Treatment B,Rep2,95.1975374965961
Treatment B,Rep2,84.05508676517594
Treatment B,Rep2,71.31801453690707
Treatment B,Rep2,56.578163509396774
Treatment B,Rep2,62.09452590751863
Treatment B,Rep2,76.63315291994857
Treatment B,Rep2,70.5273408159303
Treatment B,Rep2,77.5028727482232
Treatment B,Rep2,72.7708087710624
Treatment B,Rep2,70.66626459879075
Treatment B,Rep2,70.56275766723626
Treatment B,Rep2,75.757333171601
Treatment B,Rep2,76.8823771490756
Treatment B,Rep2,62.179308425275536
Treatment B,Rep2,83.0664917316773
Treatment B,Rep2,80.8773516304025
Treatment B,Rep2,68.95490555180518
Treatment B,Rep2,80.24174969322254
Treatment B,Rep2,67.8519849255953
Treatment B,Rep2,71.59084893523737
Treatment B,Rep2,61.086213937585775
Treatment B,Rep2,102.80038957709272
Treatment B,Rep2,88.55093587699415
Treatment B,Rep2,59.549004618644915
Treatment B,Rep2,84.59124513386868
Treatment B,Rep2,68.84475069619504
Treatment B,Rep2,78.70081679954829
Treatment B,Rep2,55.611206339766014
Treatment B,Rep2,77.33108558060546
Treatment B,Rep2,69.7820174320715
Treatment B,Rep2,66.17446461610837
Treatment B,Rep2,58.43563211804124
Treatment B,Rep2,73.03107963512012
Treatment B,Rep2,81.73162121827029
Treatment B,Rep2,81.00536148590906
Treatment B,Rep2,49.33340165485938
Treatment B,Rep2,49.067891859038326
Treatment B,Rep2,75.42122268830673
Treatment B,Rep2,68.23353690612134
Treatment B,Rep2,78.0432940679949
Treatment B,Rep2,56.87382180680927
Treatment B,Rep2,72.88034042364924
Treatment B,Rep2,65.48915476331949
Treatment B,Rep2,73.98236037947812
Treatment B,Rep2,81.83396436164729
Treatment B,Rep2,54.072246549292004
Treatment B,Rep2,78.85918288558766
Treatment B,Rep2,68.24207068825223
Treatment B,Rep2,71.18598573185183
Treatment B,Rep2,72.69250995333438
Treatment B,Rep2,67.50685278727047
Treatment B,Rep2,68.6021688234766
Treatment B,Rep2,56.315929442437955
Treatment B,Rep2,61.067424230651994
Treatment B,Rep2,78.88368782404075
Treatment B,Rep2,59.571412254792534
Treatment B,Rep2,63.16284976906399
Treatment B,Rep2,65.60358380440543
Treatment B,Rep2,89.00483767188538
Treatment B,Rep2,66.30475009235974
Treatment B,Rep2,60.64400660173086
Treatment B,Rep2,65.69182275040204
Treatment B,Rep2,70.03959278029811
Treatment B,Rep2,70.82877571963402
Treatment B,Rep3,78.98140455556658
Treatment B,Rep3,90.07312508681386
Treatment B,Rep3,94.57601205590068
Treatment B,Rep3,97.60668739565519
Treatment B,Rep3,67.59247319924438
Treatment B,Rep3,83.40688796241281
Treatment B,Rep3,73.25798471406239
Treatment B,Rep3,71.45010793639638
Treatment B,Rep3,82.28431482865291
Treatment B,Rep3,82.15699094420916
Treatment B,Rep3,85.04146827918312
Treatment B,Rep3,76.74412147132924
Treatment B,Rep3,70.36494022783782
Treatment B,Rep3,82.54949574560219
Treatment B,Rep3,92.30634754571005
Treatment B,Rep3,78.74285336155253
Treatment B,Rep3,104.95412592607882
Treatment B,Rep3,94.97915557659987
Treatment B,Rep3,77.07271539641744
Treatment B,Rep3,84.27163848342063
Treatment B,Rep3,83.63737710285916
Treatment B,Rep3,84.04449958214599
Treatment B,Rep3,67.61302741439003
Treatment B,Rep3,62.55854565705354
Treatment B,Rep3,80.9125433637547
Treatment B,Rep3,78.4030174968331
Treatment B,Rep3,88.45552868862276
Treatment B,Rep3,87.51263471687055
Treatment B,Rep3,66.64583777092427
Treatment B,Rep3,68.4129671311616
Treatment B,Rep3,72.02645858551526
Treatment B,Rep3,79.33553465059897
Treatment B,Rep3,74.09989653177738
Treatment B,Rep3,83.63525090718333
Treatment B,Rep3,90.42838862311127
Treatment B,Rep3,87.92901945281945
Treatment B,Rep3,77.77198996988474
Treatment B,Rep3,76.8622309383146
Treatment B,Rep3,76.50212604776452
Treatment B,Rep3,89.14757252780137
Treatment B,Rep3,78.49166651859595
Treatment B,Rep3,95.34519377826311
Treatment B,Rep3,101.58457063245162
Treatment B,Rep3,85.42402419964797
Treatment B,Rep3,88.74940449648948
Treatment B,Rep3,86.52139800731838
Treatment B,Rep3,80.25767680261971
Treatment B,Rep3,70.85308507808801
Treatment B,Rep3,81.053897641088
Treatment B,Rep3,74.93477063137966
Treatment B,Rep3,74.21203027202077
Treatment B,Rep3,81.02197781940255
Treatment B,Rep3,82.49856140090655
Treatment B,Rep3,68.93423834667882
Treatment B,Rep3,84.63195624685117
Treatment B,Rep3,77.29795966327222
Treatment B,Rep3,74.40996512180965
Treatment B,Rep3,103.8069016349995
Treatment B,Rep3,81.73972718054583
Treatment B,Rep3,90.53174762686379
Treatment B,Rep3,93.16976562491469
Treatment B,Rep3,70.14208314324019
Treatment B,Rep3,102.97677224518299
Treatment B,Rep3,82.37212397619508
Treatment B,Rep3,101.85147914916303
Treatment B,Rep3,96.13950075319204
Treatment B,Rep3,82.22992813577852
Treatment B,Rep3,84.1748169217334
Treatment B,Rep3,58.2170030406523
Treatment B,Rep3,69.29063718775008
Treatment B,Rep3,66.32044012410132
Treatment B,Rep3,100.92215607815918
Treatment B,Rep3,65.15769848930631
Treatment B,Rep3,65.7180928791618
Treatment B,Rep3,83.78082700359164
Treatment B,Rep3,86.18471326064183
Treatment B,Rep3,96.0150042215093
Treatment B,Rep3,91.17520305956852
Treatment B,Rep3,84.3764688574253
Treatment B,Rep3,59.39372487844786
Treatment B,Rep3,70.32551421563393
Treatment B,Rep3,64.41154948084814
Treatment B,Rep3,84.53525311527557
Treatment B,Rep3,77.8714428978189
Treatment B,Rep3,78.75507708581922
Treatment B,Rep3,54.159627299789605
Treatment B,Rep3,72.12194583861809
Treatment B,Rep3,81.9093248149669
Treatment B,Rep3,76.73727291327684
Treatment B,Rep3,85.66929502619763
Treatment B,Rep3,78.45288614464909
Treatment B,Rep3,107.34259607815903
Treatment B,Rep3,87.39132145772896
Treatment B,Rep3,87.32177207018843
Treatment B,Rep3,76.22521056621179
Treatment B,Rep3,76.97856949207572
Treatment B,Rep3,75.86654819194722
Treatment B,Rep3,63.455434957416735
Treatment B,Rep3,77.8846936843782
Treatment B,Rep3,79.15802154821957
Treatment B,Rep3,76.08817790856551
Treatment B,Rep3,82.45835611523746
Treatment B,Rep3,72.54603496915315
Treatment B,Rep3,78.45976399667907
Treatment B,Rep3,69.09361723810295
Treatment B,Rep3,59.570497586109695
Treatment B,Rep3,93.31193802532803
Treatment B,Rep3,64.35599965728387
Treatment B,Rep3,70.99632214735516
Treatment B,Rep3,75.25257877229754
Treatment B,Rep3,84.97050740546092
Treatment B,Rep3,86.71902384465052
Treatment B,Rep3,84.64492711517042
Treatment B,Rep3,96.11606107188702
Treatment B,Rep3,85.60967344345737
Treatment B,Rep3,70.54219005482962
Treatment B,Rep3,65.29058921422731
Treatment B,Rep3,83.51517816645237
Treatment B,Rep3,73.12164987575355
Treatment B,Rep3,59.36276160590779
Treatment B,Rep3,98.12174849115269
Treatment B,Rep3,88.5498054006633
Treatment B,Rep3,52.30951055351674
Treatment B,Rep3,83.57264586771639
Treatment B,Rep3,80.29167219762792
Treatment B,Rep3,81.13149009329747
Treatment B,Rep3,68.35351979673354
Treatment B,Rep3,77.36667691741222
Treatment B,Rep3,91.59899282068713
Treatment B,Rep3,75.88827010610622
Treatment B,Rep3,77.57149334462146
Treatment B,Rep3,46.6782951928233
Treatment B,Rep3,82.39917565512393
Treatment B,Rep3,81.4783780069045
Treatment B,Rep3,86.07080018656083
Treatment B,Rep3,70.53009466423954
Treatment B,Rep3,86.87021078333504
Treatment B,Rep3,75.00508829615198
Treatment B,Rep3,73.54321120597135
Treatment B,Rep3,71.99387748244261
Treatment B,Rep3,55.76383412121181
Treatment B,Rep3,73.18952937936255
Treatment B,Rep3,88.33615614563016
Treatment B,Rep3,87.27241182424355
Treatment B,Rep3,75.34091377374794
Treatment B,Rep3,68.27834078487855
Treatment B,Rep3,77.54972641198422
Treatment B,Rep3,77.25975480983769
Treatment B,Rep3,83.99755168003621
Treatment B,Rep3,75.17254689493743
Treatment B,Rep3,81.46989614400633
Treatment B,Rep3,61.15151872929312
Treatment B,Rep3,75.06031505229937
Treatment B,Rep3,70.52253632025766
Treatment B,Rep3,67.45155239463197
Treatment B,Rep3,71.92756389481478
Treatment B,Rep3,77.06193909087425
Treatment B,Rep3,70.99611033166772
Treatment B,Rep3,94.80519854109585
Treatment B,Rep3,79.86656812652967
Treatment B,Rep3,72.40927632852892
Treatment B,Rep3,82.79406541980529
Treatment B,Rep3,87.542373503615
Treatment B,Rep3,59.03446912245174
Treatment B,Rep3,81.49460345379248
Treatment B,Rep3,89.12571286576413
Treatment B,Rep3,75.00639919890139
Treatment B,Rep3,62.79849340678054
Treatment B,Rep3,95.80935521054096
Treatment B,Rep3,79.24442742061156
Treatment B,Rep3,79.91842586477115
Treatment B,Rep3,76.35217200915652
Treatment B,Rep3,81.22434793805064
Treatment B,Rep3,75.3489447720686
Treatment B,Rep3,105.04623173018706
Treatment B,Rep3,80.70653429761984
Treatment B,Rep3,81.00340561969759
Treatment B,Rep3,96.83327759619172
Treatment B,Rep3,77.31901508604597
Treatment B,Rep3,75.3740596784063
Treatment B,Rep3,54.613842457001034
Treatment B,Rep3,74.62129379760877
Treatment B,Rep3,76.88810512122743
Treatment B,Rep3,70.20633049160332
Treatment B,Rep3,77.74003433380788
Treatment B,Rep3,76.56474268377731
Treatment B,Rep3,85.99601016930856
Treatment B,Rep3,70.84987240832513
Treatment B,Rep3,72.49959378036311
Treatment B,Rep3,80.78464662290934
Treatment B,Rep3,65.09335440730379
Treatment B,Rep3,72.42660560450005
Treatment B,Rep3,71.05592298515005
Treatment B,Rep3,71.34953017051767
Treatment B,Rep3,73.51403240375821
Treatment B,Rep3,89.86567075677192
Treatment B,Rep3,83.18019330960331
Treatment B,Rep3,74.0267787796099
Treatment B,Rep3,59.35853467017691
Treatment B,Rep3,70.30858197929741
Treatment B,Rep3,81.7084916601287
Treatment B,Rep3,64.49485291695075
Treatment B,Rep3,66.71199531838737
Treatment B,Rep3,65.72331987223828
Treatment B,Rep3,72.17571577081938
Treatment B,Rep3,90.10752194882254
Treatment B,Rep3,89.1887903497689
Treatment B,Rep3,70.85759081999377
Treatment B,Rep3,83.40219688486894
Treatment B,Rep3,80.41006117024979
Treatment B,Rep3,69.77311126158011
Treatment B,Rep3,77.0638211045183
Treatment B,Rep3,62.28083438055814
Treatment B,Rep3,68.93645865741733
Treatment B,Rep3,84.42313151871775
Treatment B,Rep3,65.50449479256642
Treatment B,Rep3,91.54384403589013
Treatment B,Rep3,81.33468868485157
Treatment B,Rep3,83.79786181622907
Treatment B,Rep3,85.338897175882
Treatment B,Rep3,92.81596419601854
Treatment B,Rep3,79.28359749461364
Treatment B,Rep3,76.57266444795094
Treatment B,Rep3,87.29970024721794
Treatment B,Rep3,84.52423269792885
Treatment B,Rep3,76.78533229832689
Treatment B,Rep3,70.07964719718754
Treatment B,Rep3,67.39064371972366
Treatment B,Rep3,85.79266991829421
Treatment B,Rep3,73.31747951919473
Treatment B,Rep3,88.60959637485027
Treatment B,Rep3,76.39120922343336
Treatment B,Rep3,75.43357753180129
Treatment B,Rep3,75.83294676189811
Treatment B,Rep3,70.84842588805013
Treatment B,Rep3,80.48262943777023
Treatment B,Rep3,80.67691221897513
